Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
MCHOSE,A7 Ultra,MCHOSE A7 Ultra,Large,125.8,63.2,39.8,59.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (54%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,D2FC-F-7N(100M) Omron Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
G-Wolves,HTS Ultra 8K,G-Wolves HTS Ultra 8K,Small,113.0,61.0,40.0,29.5,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (60%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Pulsar,Xlite v4 Medium,Pulsar Xlite v4 Medium,Medium,122.0,66.0,43.0,54.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XS-1,Optical,Forward (56%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,RAESHA,Pulsar
Pulsar,Xlite v4 Mini,Pulsar Xlite v4 Mini,Small,115.6,63.4,40.7,52.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XS-1,Optical,Forward (56%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,RAESHA,Pulsar
Endgame,Gear OP1 8k Purple,Endgame Gear OP1 8k Purple,Small,118.2,60.5,37.2,50.5,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,Yes,GX,Silver,Plastic,Wired,PixArt,Kailh,TTC
AJAZZ,AM3 Max,AJAZZ AM3 Max,Small,112.9,57.9,36.3,49.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (57%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
AJAZZ,AM3 Pro,AJAZZ AM3 Pro,Small,112.9,57.9,36.3,49.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (57%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
Glorious,Model O 2 Mini Wireless,Glorious Model O 2 Mini Wireless,Medium,120.0,62.0,36.0,57.0,Symmetrical,Right,Center,Flat,Inward,No,No,BAMF 2.0,Optical,Forward (55%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Glorious,Model O 2 Mini,Glorious Model O 2 Mini,Medium,120.0,62.0,36.0,49.0,Symmetrical,Right,Center,Flat,Inward,No,No,BAMF 2.0,Optical,Forward (55%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wired,Glorious,Glorious,F-Switch
Darmoshark,M5 Pro,Darmoshark M5 Pro,Fingertip,91.8,57.1,35.8,38.0,Symmetrical,Right,Back - aggressive,Flat,Flat,No,No,PAW3950,Optical,Centered (48%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Azure Dragon,Encoder,Plastic,Wireless,PixArt,TTC,F-Switch
Attack,Shark R6,Attack Shark R6,Small,118.0,60.0,38.0,39.0,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3950,Optical,Forward (54%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pulsar,Xlite Wired,Pulsar Xlite Wired,Medium,122.0,66.0,43.0,52.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wired,PixArt,RAESHA,Pulsar
Glorious,Series 2 Pro,Glorious Series 2 Pro,Medium,118.5,62.0,38.0,55.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,BAMF 2.0,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Pulsar,Xlite V2 Mini Wireless,Pulsar Xlite V2 Mini Wireless,Medium,117.0,64.0,40.0,55.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000.0,1000.0,400.0,50.0,2.0,0.0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Pulsar,Xlite Wireless,Pulsar Xlite Wireless,Medium,122.7,66.2,42.0,59.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000.0,1000.0,400.0,50.0,2.0,0.0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Pulsar,Xlite,Pulsar Xlite,Medium,122.7,66.2,42.0,49.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000.0,1000.0,400.0,50.0,2.0,0.0,No,GM 8.0,Encoder,Plastic,Wired,PixArt,Kailh,F-Switch
Delux,M700 Pro,Delux M700 Pro,Large,128.2,67.0,38.7,57.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Unspecified,Plastic,Wireless,PixArt,Huano,Huano
Delux,M700 Pro+,Delux M700 Pro+,Large,128.2,67.0,38.7,56.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Delux,M700 Ultra,Delux M700 Ultra,Large,128.2,67.0,38.7,59.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (57%),30000.0,8000.0,750.0,50.0,2.0,1.0,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Waizowl,Cloud V2,Waizowl Cloud V2,Large,126.0,68.0,38.0,55.0,Symmetrical,Right,Center,Flat,Inward,No,No,PAW3950,Optical,Forward (55%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
ASUS,ROG Harpe Ace Mini,ASUS ROG Harpe Ace Mini,Small,117.0,63.0,37.0,49.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,ROG AimPoint Pro,Optical,Centered (52%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,ROG Optical Micro Switches,Gold,Plastic,Wireless,ASUS,ASUS,TTC
Pulsar,Xlite V2 Wireless,Pulsar Xlite V2 Wireless,Medium,122.7,66.2,42.0,59.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000.0,1000.0,400.0,50.0,2.0,0.0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
ASUS,ROG Harpe Ace Extreme,ASUS ROG Harpe Ace Extreme,Large,127.5,63.7,39.6,47.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,ROG AimPoint Pro,Optical,Centered (50%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,ROG Optical Micro Switches,Gold,Carbon fiber,Wireless,ASUS,ASUS,TTC
Logitech,G Pro X Superlight 2 DEX,Logitech G Pro X Superlight 2 DEX,Large,125.8,67.7,43.9,60.0,Ergonomic,Right,Center,Outward - slight,Flat,No,No,HERO 2,Optical,Forward (55%),44000.0,8000.0,888.0,88.0,2.0,0.0,No,LIGHTFORCE,Silver,Plastic,Wireless,Logitech,Logitech,TTC
MCHOSE,A7 Pro,MCHOSE A7 Pro,Large,125.8,63.2,39.8,59.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,A7,MCHOSE A7,Large,125.8,63.2,39.8,56.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,D2FC-F-7N(100M),Gold,Plastic,Wireless,PixArt,Omron,TTC
Pwnage,StormBreaker Max CF,Pwnage StormBreaker Max CF,Large,128.0,68.0,44.0,43.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XERO,Optical,Adjustable (50-63%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Gold,Carbon fiber composite,Wireless,Pwnage,Omron,TTC
LAMZU,MAYA X,LAMZU MAYA X,Large,124.4,64.9,39.6,47.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,LAMZU
MCHOSE,M7 Pro,MCHOSE M7 Pro,Medium,123.4,65.4,39.2,55.0,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,M7,MCHOSE M7,Medium,123.4,65.4,39.2,53.0,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Pulsar,X2H Wired,Pulsar X2H Wired,Medium,120.4,65.0,39.1,51.0,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wired,PixArt,RAESHA,Pulsar
LAMZU,x Fnatic MAYA X 8K,LAMZU x Fnatic MAYA X 8K,Large,124.4,64.9,39.6,45.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Silver,Plastic,Wireless,PixArt,Omron,TTC
LAMZU,x Fnatic MAYA 8K,LAMZU x Fnatic MAYA 8K,Medium,119.0,62.0,38.0,45.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Silver,Plastic,Wireless,PixArt,Omron,TTC
ATK,Z1 Ultra,ATK Z1 Ultra,Medium,122.5,66.8,42.4,57.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3950 Ultra,Optical,Centered (51%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
ATK,Z1 Pro Max,ATK Z1 Pro Max,Medium,122.5,66.8,42.4,57.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (51%),36000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Keychron,Lemokey G2,Keychron Lemokey G2,Medium,118.0,62.6,38.2,52.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Attack,Shark X3 Max,Attack Shark X3 Max,Medium,118.5,61.0,39.7,49.0,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (53%),42000.0,1000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pulsar,X3,Pulsar X3,Large,124.6,69.3,43.1,55.0,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,XS-1,Optical,Centered (51%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,Kailh,Pulsar
Pulsar,X3 Mini,Pulsar X3 Mini,Medium,119.8,66.6,41.4,50.0,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,XS-1,Optical,Centered (51%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,Kailh,Pulsar
Pulsar,X3 LHD,Pulsar X3 LHD,Large,124.6,69.3,43.1,55.0,Ergonomic,Left,Back - moderate,Outward - moderate,Flat,No,No,XS-1,Optical,Centered (51%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,Kailh,Pulsar
Pulsar,X3 LHD Mini,Pulsar X3 LHD Mini,Medium,119.8,66.6,41.4,50.0,Ergonomic,Left,Back - moderate,Outward - moderate,Flat,No,No,XS-1,Optical,Centered (51%),32000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,Kailh,Pulsar
G-Wolves,HTX Mini 8K,G-Wolves HTX Mini 8K,Small,109.0,60.0,35.0,27.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (62%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,D2LS-21 (20M),Gold,Plastic,Wireless,PixArt,Omron,TTC
Kysona,M617,Kysona M617,Medium,123.8,63.1,39.0,57.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (55%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,Transparent Purple Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
HaunterWell,HMF,HaunterWell HMF,Fingertip,85.0,56.0,32.0,24.0,Symmetrical,Ambidextrous,Back - aggressive,Outward - slight,Flat,No,No,PAW3399,Optical,-,20000.0,8000.0,650.0,50.0,0.0,0.0,No,,,Plastic,Wired,PixArt,-,-
HaunterWell,HFC,HaunterWell HFC,Fingertip,88.0,58.0,34.0,31.0,Symmetrical,Right,Back - aggressive,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000.0,8000.0,650.0,50.0,2.0,0.0,No,,,Plastic,Wireless,PixArt,-,-
HaunterWell,HZ1,HaunterWell HZ1,Small,112.0,62.0,33.0,34.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,-,26000.0,8000.0,650.0,50.0,2.0,0.0,No,,,Plastic,Wireless,PixArt,-,-
VXE,MAD R Major,VXE MAD R Major,Medium,120.1,63.1,38.1,36.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical FE Advanced Optical Switch,E10A2,Plastic,Wireless,PixArt,Omron,F-Switch
VXE,MAD R,VXE MAD R,Medium,120.1,63.1,38.1,36.0,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical FE Advanced Optical Switch,E10A2,Plastic,Wireless,PixArt,Omron,F-Switch
Attack,Shark R2,Attack Shark R2,Small,117.6,61.8,38.9,45.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Magnesium (metal),Wireless,PixArt,Omron,F-Switch
LAMZU,Paro,LAMZU Paro,Medium,120.0,65.0,40.0,48.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Optical,Optical Encoder,Plastic,Wireless,PixArt,RAESHA,Unspecified
Delux,M500 Pro,Delux M500 Pro,Medium,118.0,65.0,41.0,59.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
AJAZZ,AJ179 APEX,AJAZZ AJ179 APEX,Medium,117.8,65.6,41.3,58.0,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950 APEX,Optical,-,42000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,AJ179 PRO,AJAZZ AJ179 PRO,Medium,117.8,65.6,41.3,58.0,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,AJ179P,AJAZZ AJ179P,Medium,117.8,65.6,41.3,58.0,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,AJ179,AJAZZ AJ179,Medium,117.8,65.6,41.3,58.0,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
LAMZU,Atlantis Mini Champion,LAMZU Atlantis Mini Champion,Small,116.9,63.1,37.0,51.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3950,Optical,Forward (55%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,LAMZU
G-Wolves,HTS Plus 8K,G-Wolves HTS Plus 8K,Small,117.0,61.0,40.0,46.0,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (58%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Vancer,x Arbiter Studio AKITSU,Vancer x Arbiter Studio AKITSU,Small,118.0,59.7,36.5,38.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Dragon Claw,Gold,Carbon fiber composite,Wireless,PixArt,Huano,TTC
Darmoshark,M3 Pro Max,Darmoshark M3 Pro Max,Large,129.6,66.1,39.2,52.0,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (50%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Azure Dragon,Gold,Plastic,Wireless,PixArt,TTC,TTC
ThundeRobot,ML9 Mini,ThundeRobot ML9 Mini,Small,114.5,62.9,37.4,57.0,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3950 Pro,Optical,-,30000.0,8000.0,750.0,50.0,2.0,0.0,No,x ThundeRobot Optical,Mechanical Encoder,Plastic,Wireless,PixArt,RAESHA,Unspecified
G-Wolves,HTR Pro 8K,G-Wolves HTR Pro 8K,Fingertip,92.0,57.0,33.0,24.0,Symmetrical,Right,Back - aggressive,Inward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Monka,M1 Pro Max,Monka M1 Pro Max,Small,117.0,62.0,39.0,55.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Monka,M1 Pro,Monka M1 Pro,Small,117.0,62.0,39.0,55.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Monka,M1,Monka M1,Small,117.0,62.0,39.0,55.0,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (52%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,M259,AJAZZ M259,Medium,122.4,66.4,38.8,65.0,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Waizowl,OGM Pro V2,Waizowl OGM Pro V2,Medium,120.0,65.0,40.0,49.0,Hybrid,Right,Center,Flat,Flat,No,No,PAW3950,Optical,Forward (55%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Optical,Silver,Plastic,Wireless,PixArt,RAESHA,TTC
Razer,DeathAdder V3 HyperSpeed,Razer DeathAdder V3 HyperSpeed,Medium,122.2,64.8,41.3,55.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,Focus X 26K,Optical,Forward (55%),26000.0,8000.0,500.0,40.0,2.0,0.0,No,Optical Mouse Switches Gen-3,Silver,Plastic,Wireless,Razer,Razer,TTC
Keychron,Lemokey G1,Keychron Lemokey G1,Small,116.8,59.5,39.4,55.0,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
MCHOSE,G3 Ultra,MCHOSE G3 Ultra,Small,116.5,62.9,38.2,64.0,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,,Gold,Plastic,Wireless,PixArt,-,TTC
MCHOSE,G3 Max,MCHOSE G3 Max,Small,116.5,62.9,38.2,64.0,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,,Gold,Plastic,Wireless,PixArt,-,TTC
MCHOSE,G3 Pro,MCHOSE G3 Pro,Small,116.5,62.9,38.2,60.0,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,,Silver,Plastic,Wireless,PixArt,-,TTC
Rapoo,VT3 Pro Max,Rapoo VT3 Pro Max,Large,123.0,66.0,42.0,59.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (55%),30000.0,8000.0,750.0,50.0,2.0,1.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rapoo,VT3 Pro,Rapoo VT3 Pro,Large,123.0,66.0,42.0,59.0,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3998,Optical,Forward (55%),26000.0,8000.0,650.0,50.0,2.0,1.0,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
G-Wolves,HT-S2 8K,G-Wolves HT-S2 8K,Small,110.0,61.0,37.0,33.0,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (60%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Kysona,M511,Kysona M511,Medium,121.0,61.0,40.0,58.0,Ergonomic,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Purple Shell White Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
Darmoshark,N5,Darmoshark N5,Medium,123.0,68.0,40.0,57.0,Ergonomic,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (50%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Monka,M3 Pro,Monka M3 Pro,Medium,119.8,63.0,38.1,53.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000.0,4000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Monka,M3,Monka M3,Medium,119.8,63.0,38.1,53.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000.0,1000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Fantech,Helios II Pro S,Fantech Helios II Pro S,Medium,120.0,64.0,38.3,55.0,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Incott,G23 Pro,Incott G23 Pro,Large,126.0,63.5,39.9,65.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950ES-KING,Optical,Centered (53%),45000.0,8000.0,750.0,50.0,2.0,1.0,Yes,Transparent Blue Shell Pink Dot Huano Black Shell Blue Dot Huano Transparent Green Shell White Dot Huano Silent Brown Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Incott,G23,Incott G23,Large,126.0,63.5,39.9,65.0,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),32000.0,1000.0,650.0,50.0,2.0,1.0,Yes,Transparent Blue Shell Pink Dot Huano Black Shell Blue Dot Huano Transparent Green Shell White Dot Huano Silent Brown Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Glorious,Model D 2 Wired,Glorious Model D 2 Wired,Large,127.0,67.0,43.0,58.0,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,BAMF 2.0,Optical,Centered (51%),26000.0,1000.0,650.0,50.0,2.0,1.0,No,Mouse Switches,Encoder,Plastic,Wired,Glorious,Glorious,F-Switch
AJAZZ,AJ159APEX,AJAZZ AJ159APEX,Medium,118.1,63.1,37.7,56.0,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3950 APEX,Optical,Forward (56%),42000.0,8000.0,750.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,AJ159 PRO,AJAZZ AJ159 PRO,Medium,118.1,63.1,37.7,56.0,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Forward (56%),26000.0,8000.0,650.0,50.0,2.0,0.0,No,Transparent Green Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
